city,trip_id,train_id,line,station_name,station_sequence,scheduled_arrival,actual_arrival,scheduled_departure,actual_departure,delay_arrival_min,delay_departure_min,passenger_density,weather,delay_reason
Lucknow,TP-001900,TRN-LUC-RED-04,Red Line,Charbagh,3,2026-03-06 18:08:00,2026-03-06 18:09:11,2026-03-06 18:09:00,2026-03-06 18:11:42,1.2,2.71,High,Sunny,Overcrowding
Lucknow,TP-001900,TRN-LUC-RED-04,Red Line,CCS Airport,4,2026-03-06 18:12:00,2026-03-06 18:14:17,2026-03-06 18:13:00,2026-03-06 18:16:40,2.3,3.67,High,Sunny,Overcrowding
Lucknow,TP-001901,TRN-LUC-RED-01,Red Line,CCS Airport,1,2026-03-07 07:30:00,2026-03-07 07:30:00,2026-03-07 07:31:00,2026-03-07 07:31:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001901,TRN-LUC-RED-01,Red Line,Charbagh,2,2026-03-07 07:34:00,2026-03-07 07:34:00,2026-03-07 07:35:00,2026-03-07 07:35:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001901,TRN-LUC-RED-01,Red Line,Hazratganj,3,2026-03-07 07:38:00,2026-03-07 07:38:00,2026-03-07 07:39:00,2026-03-07 07:39:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001901,TRN-LUC-RED-01,Red Line,Munshi Pulia,4,2026-03-07 07:42:00,2026-03-07 07:42:00,2026-03-07 07:43:00,2026-03-07 07:43:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001902,TRN-LUC-RED-02,Red Line,Munshi Pulia,1,2026-03-07 11:00:00,2026-03-07 11:00:00,2026-03-07 11:01:00,2026-03-07 11:01:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001902,TRN-LUC-RED-02,Red Line,Hazratganj,2,2026-03-07 11:04:00,2026-03-07 11:04:00,2026-03-07 11:05:00,2026-03-07 11:05:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001902,TRN-LUC-RED-02,Red Line,Charbagh,3,2026-03-07 11:08:00,2026-03-07 11:08:00,2026-03-07 11:09:00,2026-03-07 11:09:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001902,TRN-LUC-RED-02,Red Line,CCS Airport,4,2026-03-07 11:12:00,2026-03-07 11:12:00,2026-03-07 11:13:00,2026-03-07 11:13:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001903,TRN-LUC-RED-03,Red Line,CCS Airport,1,2026-03-07 14:30:00,2026-03-07 14:30:00,2026-03-07 14:31:00,2026-03-07 14:31:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001903,TRN-LUC-RED-03,Red Line,Charbagh,2,2026-03-07 14:34:00,2026-03-07 14:34:00,2026-03-07 14:35:00,2026-03-07 14:35:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001903,TRN-LUC-RED-03,Red Line,Hazratganj,3,2026-03-07 14:38:00,2026-03-07 14:38:00,2026-03-07 14:39:00,2026-03-07 14:39:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001903,TRN-LUC-RED-03,Red Line,Munshi Pulia,4,2026-03-07 14:42:00,2026-03-07 14:42:00,2026-03-07 14:43:00,2026-03-07 14:43:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001904,TRN-LUC-RED-04,Red Line,Munshi Pulia,1,2026-03-07 18:00:00,2026-03-07 18:00:00,2026-03-07 18:01:00,2026-03-07 18:01:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001904,TRN-LUC-RED-04,Red Line,Hazratganj,2,2026-03-07 18:04:00,2026-03-07 18:04:19,2026-03-07 18:05:00,2026-03-07 18:05:59,0.33,0.99,High,Sunny,Overcrowding
Lucknow,TP-001904,TRN-LUC-RED-04,Red Line,Charbagh,3,2026-03-07 18:08:00,2026-03-07 18:08:00,2026-03-07 18:09:00,2026-03-07 18:09:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001904,TRN-LUC-RED-04,Red Line,CCS Airport,4,2026-03-07 18:12:00,2026-03-07 18:13:12,2026-03-07 18:13:00,2026-03-07 18:15:52,1.2,2.87,High,Sunny,Overcrowding
Lucknow,TP-001905,TRN-LUC-RED-01,Red Line,CCS Airport,1,2026-03-08 07:30:00,2026-03-08 07:30:00,2026-03-08 07:31:00,2026-03-08 07:31:00,0.0,0.0,Low,Overcast,None
Lucknow,TP-001905,TRN-LUC-RED-01,Red Line,Charbagh,2,2026-03-08 07:34:00,2026-03-08 07:34:00,2026-03-08 07:35:00,2026-03-08 07:35:00,0.0,0.0,Low,Overcast,None
Lucknow,TP-001905,TRN-LUC-RED-01,Red Line,Hazratganj,3,2026-03-08 07:38:00,2026-03-08 07:38:00,2026-03-08 07:39:00,2026-03-08 07:39:00,0.0,0.0,Low,Overcast,None
Lucknow,TP-001905,TRN-LUC-RED-01,Red Line,Munshi Pulia,4,2026-03-08 07:42:00,2026-03-08 07:42:00,2026-03-08 07:43:00,2026-03-08 07:43:00,0.0,0.0,Low,Overcast,None
Lucknow,TP-001906,TRN-LUC-RED-02,Red Line,Munshi Pulia,1,2026-03-08 11:00:00,2026-03-08 11:00:00,2026-03-08 11:01:00,2026-03-08 11:01:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001906,TRN-LUC-RED-02,Red Line,Hazratganj,2,2026-03-08 11:04:00,2026-03-08 11:04:00,2026-03-08 11:05:00,2026-03-08 11:05:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001906,TRN-LUC-RED-02,Red Line,Charbagh,3,2026-03-08 11:08:00,2026-03-08 11:08:00,2026-03-08 11:09:00,2026-03-08 11:09:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001906,TRN-LUC-RED-02,Red Line,CCS Airport,4,2026-03-08 11:12:00,2026-03-08 11:12:00,2026-03-08 11:13:00,2026-03-08 11:13:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001907,TRN-LUC-RED-03,Red Line,CCS Airport,1,2026-03-08 14:30:00,2026-03-08 14:30:00,2026-03-08 14:31:00,2026-03-08 14:31:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001907,TRN-LUC-RED-03,Red Line,Charbagh,2,2026-03-08 14:34:00,2026-03-08 14:34:00,2026-03-08 14:35:00,2026-03-08 14:35:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001907,TRN-LUC-RED-03,Red Line,Hazratganj,3,2026-03-08 14:38:00,2026-03-08 14:38:00,2026-03-08 14:39:00,2026-03-08 14:39:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001907,TRN-LUC-RED-03,Red Line,Munshi Pulia,4,2026-03-08 14:42:00,2026-03-08 14:42:00,2026-03-08 14:43:00,2026-03-08 14:43:00,0.0,0.0,Medium,Overcast,None
Lucknow,TP-001908,TRN-LUC-RED-04,Red Line,Munshi Pulia,1,2026-03-08 18:00:00,2026-03-08 18:00:50,2026-03-08 18:01:00,2026-03-08 18:02:57,0.83,1.96,High,Overcast,Overcrowding
Lucknow,TP-001908,TRN-LUC-RED-04,Red Line,Hazratganj,2,2026-03-08 18:04:00,2026-03-08 18:04:34,2026-03-08 18:05:00,2026-03-08 18:05:34,0.58,0.58,High,Overcast,None
Lucknow,TP-001908,TRN-LUC-RED-04,Red Line,Charbagh,3,2026-03-08 18:08:00,2026-03-08 18:08:48,2026-03-08 18:09:00,2026-03-08 18:10:29,0.8,1.49,High,Overcast,Overcrowding
Lucknow,TP-001908,TRN-LUC-RED-04,Red Line,CCS Airport,4,2026-03-08 18:12:00,2026-03-08 18:12:23,2026-03-08 18:13:00,2026-03-08 18:13:23,0.4,0.4,High,Overcast,None
Lucknow,TP-001909,TRN-LUC-RED-01,Red Line,CCS Airport,1,2026-03-09 07:30:00,2026-03-09 07:30:00,2026-03-09 07:31:00,2026-03-09 07:31:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001909,TRN-LUC-RED-01,Red Line,Charbagh,2,2026-03-09 07:34:00,2026-03-09 07:34:00,2026-03-09 07:35:00,2026-03-09 07:35:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001909,TRN-LUC-RED-01,Red Line,Hazratganj,3,2026-03-09 07:38:00,2026-03-09 07:38:00,2026-03-09 07:39:00,2026-03-09 07:39:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001909,TRN-LUC-RED-01,Red Line,Munshi Pulia,4,2026-03-09 07:42:00,2026-03-09 07:42:00,2026-03-09 07:43:00,2026-03-09 07:43:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001910,TRN-LUC-RED-02,Red Line,Munshi Pulia,1,2026-03-09 11:00:00,2026-03-09 11:00:00,2026-03-09 11:01:00,2026-03-09 11:01:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001910,TRN-LUC-RED-02,Red Line,Hazratganj,2,2026-03-09 11:04:00,2026-03-09 11:04:00,2026-03-09 11:05:00,2026-03-09 11:05:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001910,TRN-LUC-RED-02,Red Line,Charbagh,3,2026-03-09 11:08:00,2026-03-09 11:08:00,2026-03-09 11:09:00,2026-03-09 11:09:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001910,TRN-LUC-RED-02,Red Line,CCS Airport,4,2026-03-09 11:12:00,2026-03-09 11:12:00,2026-03-09 11:13:00,2026-03-09 11:13:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001911,TRN-LUC-RED-03,Red Line,CCS Airport,1,2026-03-09 14:30:00,2026-03-09 14:30:00,2026-03-09 14:31:00,2026-03-09 14:31:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001911,TRN-LUC-RED-03,Red Line,Charbagh,2,2026-03-09 14:34:00,2026-03-09 14:34:00,2026-03-09 14:35:00,2026-03-09 14:35:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001911,TRN-LUC-RED-03,Red Line,Hazratganj,3,2026-03-09 14:38:00,2026-03-09 14:38:00,2026-03-09 14:39:00,2026-03-09 14:39:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001911,TRN-LUC-RED-03,Red Line,Munshi Pulia,4,2026-03-09 14:42:00,2026-03-09 14:42:00,2026-03-09 14:43:00,2026-03-09 14:43:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001912,TRN-LUC-RED-04,Red Line,Munshi Pulia,1,2026-03-09 18:00:00,2026-03-09 18:00:00,2026-03-09 18:01:00,2026-03-09 18:01:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001912,TRN-LUC-RED-04,Red Line,Hazratganj,2,2026-03-09 18:04:00,2026-03-09 18:04:00,2026-03-09 18:05:00,2026-03-09 18:05:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001912,TRN-LUC-RED-04,Red Line,Charbagh,3,2026-03-09 18:08:00,2026-03-09 18:08:00,2026-03-09 18:09:00,2026-03-09 18:09:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001912,TRN-LUC-RED-04,Red Line,CCS Airport,4,2026-03-09 18:12:00,2026-03-09 18:12:00,2026-03-09 18:13:00,2026-03-09 18:13:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001913,TRN-LUC-RED-01,Red Line,CCS Airport,1,2026-03-10 07:30:00,2026-03-10 07:30:00,2026-03-10 07:31:00,2026-03-10 07:31:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001913,TRN-LUC-RED-01,Red Line,Charbagh,2,2026-03-10 07:34:00,2026-03-10 07:34:00,2026-03-10 07:35:00,2026-03-10 07:35:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001913,TRN-LUC-RED-01,Red Line,Hazratganj,3,2026-03-10 07:38:00,2026-03-10 07:38:00,2026-03-10 07:39:00,2026-03-10 07:39:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001913,TRN-LUC-RED-01,Red Line,Munshi Pulia,4,2026-03-10 07:42:00,2026-03-10 07:42:00,2026-03-10 07:43:00,2026-03-10 07:43:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001914,TRN-LUC-RED-02,Red Line,Munshi Pulia,1,2026-03-10 11:00:00,2026-03-10 11:00:00,2026-03-10 11:01:00,2026-03-10 11:01:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001914,TRN-LUC-RED-02,Red Line,Hazratganj,2,2026-03-10 11:04:00,2026-03-10 11:04:00,2026-03-10 11:05:00,2026-03-10 11:05:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001914,TRN-LUC-RED-02,Red Line,Charbagh,3,2026-03-10 11:08:00,2026-03-10 11:08:00,2026-03-10 11:09:00,2026-03-10 11:09:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001914,TRN-LUC-RED-02,Red Line,CCS Airport,4,2026-03-10 11:12:00,2026-03-10 11:12:00,2026-03-10 11:13:00,2026-03-10 11:13:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001915,TRN-LUC-RED-03,Red Line,CCS Airport,1,2026-03-10 14:30:00,2026-03-10 14:30:00,2026-03-10 14:31:00,2026-03-10 14:31:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001915,TRN-LUC-RED-03,Red Line,Charbagh,2,2026-03-10 14:34:00,2026-03-10 14:34:00,2026-03-10 14:35:00,2026-03-10 14:35:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001915,TRN-LUC-RED-03,Red Line,Hazratganj,3,2026-03-10 14:38:00,2026-03-10 14:38:00,2026-03-10 14:39:00,2026-03-10 14:39:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001915,TRN-LUC-RED-03,Red Line,Munshi Pulia,4,2026-03-10 14:42:00,2026-03-10 14:42:00,2026-03-10 14:43:00,2026-03-10 14:43:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001916,TRN-LUC-RED-04,Red Line,Munshi Pulia,1,2026-03-10 18:00:00,2026-03-10 18:00:00,2026-03-10 18:01:00,2026-03-10 18:01:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001916,TRN-LUC-RED-04,Red Line,Hazratganj,2,2026-03-10 18:04:00,2026-03-10 18:05:22,2026-03-10 18:05:00,2026-03-10 18:08:12,1.37,3.21,High,Sunny,Overcrowding
Lucknow,TP-001916,TRN-LUC-RED-04,Red Line,Charbagh,3,2026-03-10 18:08:00,2026-03-10 18:09:05,2026-03-10 18:09:00,2026-03-10 18:10:05,1.09,1.09,High,Sunny,None
Lucknow,TP-001916,TRN-LUC-RED-04,Red Line,CCS Airport,4,2026-03-10 18:12:00,2026-03-10 18:12:45,2026-03-10 18:13:00,2026-03-10 18:13:45,0.76,0.76,High,Sunny,None
Lucknow,TP-001917,TRN-LUC-RED-01,Red Line,CCS Airport,1,2026-03-11 07:30:00,2026-03-11 07:30:00,2026-03-11 07:31:00,2026-03-11 07:31:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001917,TRN-LUC-RED-01,Red Line,Charbagh,2,2026-03-11 07:34:00,2026-03-11 07:34:00,2026-03-11 07:35:00,2026-03-11 07:35:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001917,TRN-LUC-RED-01,Red Line,Hazratganj,3,2026-03-11 07:38:00,2026-03-11 07:38:00,2026-03-11 07:39:00,2026-03-11 07:39:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001917,TRN-LUC-RED-01,Red Line,Munshi Pulia,4,2026-03-11 07:42:00,2026-03-11 07:42:00,2026-03-11 07:43:00,2026-03-11 07:43:00,0.0,0.0,Low,Sunny,None
Lucknow,TP-001918,TRN-LUC-RED-02,Red Line,Munshi Pulia,1,2026-03-11 11:00:00,2026-03-11 11:00:00,2026-03-11 11:01:00,2026-03-11 11:01:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001918,TRN-LUC-RED-02,Red Line,Hazratganj,2,2026-03-11 11:04:00,2026-03-11 11:04:00,2026-03-11 11:05:00,2026-03-11 11:05:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001918,TRN-LUC-RED-02,Red Line,Charbagh,3,2026-03-11 11:08:00,2026-03-11 11:08:00,2026-03-11 11:09:00,2026-03-11 11:09:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001918,TRN-LUC-RED-02,Red Line,CCS Airport,4,2026-03-11 11:12:00,2026-03-11 11:12:00,2026-03-11 11:13:00,2026-03-11 11:13:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001919,TRN-LUC-RED-03,Red Line,CCS Airport,1,2026-03-11 14:30:00,2026-03-11 14:30:00,2026-03-11 14:31:00,2026-03-11 14:31:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001919,TRN-LUC-RED-03,Red Line,Charbagh,2,2026-03-11 14:34:00,2026-03-11 14:34:00,2026-03-11 14:35:00,2026-03-11 14:35:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001919,TRN-LUC-RED-03,Red Line,Hazratganj,3,2026-03-11 14:38:00,2026-03-11 14:38:00,2026-03-11 14:39:00,2026-03-11 14:39:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001919,TRN-LUC-RED-03,Red Line,Munshi Pulia,4,2026-03-11 14:42:00,2026-03-11 14:42:00,2026-03-11 14:43:00,2026-03-11 14:43:00,0.0,0.0,Medium,Sunny,None
Lucknow,TP-001920,TRN-LUC-RED-04,Red Line,Munshi Pulia,1,2026-03-11 18:00:00,2026-03-11 18:00:00,2026-03-11 18:01:00,2026-03-11 18:01:00,0.0,0.0,High,Sunny,None
Lucknow,TP-001920,TRN-LUC-RED-04,Red Line,Hazratganj,2,2026-03-11 18:04:00,2026-03-11 18:05:04,2026-03-11 18:05:00,2026-03-11 18:07:33,1.07,2.55,High,Sunny,Overcrowding
Lucknow,TP-001920,TRN-LUC-RED-04,Red Line,Charbagh,3,2026-03-11 18:08:00,2026-03-11 18:08:44,2026-03-11 18:09:00,2026-03-11 18:09:44,0.74,0.74,High,Sunny,None
Lucknow,TP-001920,TRN-LUC-RED-04,Red Line,CCS Airport,4,2026-03-11 18:12:00,2026-03-11 18:12:21,2026-03-11 18:13:00,2026-03-11 18:13:21,0.35,0.35,High,Sunny,None
Jaipur,TP-001921,TRN-JAI-PIN-01,Pink Line,Mansarovar,1,2023-03-02 07:30:00,2023-03-02 07:30:00,2023-03-02 07:31:00,2023-03-02 07:31:00,0.0,0.0,Low,Rainy,None
Jaipur,TP-001921,TRN-JAI-PIN-01,Pink Line,Sindhi Camp,2,2023-03-02 07:34:00,2023-03-02 07:35:19,2023-03-02 07:35:00,2023-03-02 07:36:19,1.33,1.33,Low,Rainy,Weather
Jaipur,TP-001921,TRN-JAI-PIN-01,Pink Line,Chandpole,3,2023-03-02 07:38:00,2023-03-02 07:39:00,2023-03-02 07:39:00,2023-03-02 07:40:00,1.0,1.0,Low,Rainy,None
Jaipur,TP-001921,TRN-JAI-PIN-01,Pink Line,Badi Chaupar,4,2023-03-02 07:42:00,2023-03-02 07:42:44,2023-03-02 07:43:00,2023-03-02 07:43:44,0.74,0.74,Low,Rainy,None
Jaipur,TP-001922,TRN-JAI-PIN-02,Pink Line,Badi Chaupar,1,2023-03-02 11:00:00,2023-03-02 11:00:00,2023-03-02 11:01:00,2023-03-02 11:01:00,0.0,0.0,Medium,Rainy,None
Jaipur,TP-001922,TRN-JAI-PIN-02,Pink Line,Chandpole,2,2023-03-02 11:04:00,2023-03-02 11:04:00,2023-03-02 11:05:00,2023-03-02 11:05:00,0.0,0.0,Medium,Rainy,None
Jaipur,TP-001922,TRN-JAI-PIN-02,Pink Line,Sindhi Camp,3,2023-03-02 11:08:00,2023-03-02 11:08:00,2023-03-02 11:09:00,2023-03-02 11:09:00,0.0,0.0,Medium,Rainy,None
Jaipur,TP-001922,TRN-JAI-PIN-02,Pink Line,Mansarovar,4,2023-03-02 11:12:00,2023-03-02 11:12:00,2023-03-02 11:13:00,2023-03-02 11:13:00,0.0,0.0,Medium,Rainy,None
Jaipur,TP-001923,TRN-JAI-PIN-03,Pink Line,Mansarovar,1,2023-03-02 14:30:00,2023-03-02 14:30:00,2023-03-02 14:31:00,2023-03-02 14:31:00,0.0,0.0,Medium,Rainy,None
Jaipur,TP-001923,TRN-JAI-PIN-03,Pink Line,Sindhi Camp,2,2023-03-02 14:34:00,2023-03-02 14:36:20,2023-03-02 14:35:00,2023-03-02 14:37:20,2.34,2.34,Medium,Rainy,Weather
Jaipur,TP-001923,TRN-JAI-PIN-03,Pink Line,Chandpole,3,2023-03-02 14:38:00,2023-03-02 14:40:08,2023-03-02 14:39:00,2023-03-02 14:41:08,2.14,2.14,Medium,Rainy,None
Jaipur,TP-001923,TRN-JAI-PIN-03,Pink Line,Badi Chaupar,4,2023-03-02 14:42:00,2023-03-02 14:43:40,2023-03-02 14:43:00,2023-03-02 14:44:40,1.68,1.68,Medium,Rainy,None
Jaipur,TP-001924,TRN-JAI-PIN-04,Pink Line,Badi Chaupar,1,2023-03-02 18:00:00,2023-03-02 18:00:00,2023-03-02 18:01:00,2023-03-02 18:01:00,0.0,0.0,High,Rainy,None
Jaipur,TP-001924,TRN-JAI-PIN-04,Pink Line,Chandpole,2,2023-03-02 18:04:00,2023-03-02 18:04:00,2023-03-02 18:05:00,2023-03-02 18:05:00,0.0,0.0,High,Rainy,None
Jaipur,TP-001924,TRN-JAI-PIN-04,Pink Line,Sindhi Camp,3,2023-03-02 18:08:00,2023-03-02 18:08:00,2023-03-02 18:09:00,2023-03-02 18:09:00,0.0,0.0,High,Rainy,None
Jaipur,TP-001924,TRN-JAI-PIN-04,Pink Line,Mansarovar,4,2023-03-02 18:12:00,2023-03-02 18:13:33,2023-03-02 18:13:00,2023-03-02 18:16:33,1.56,3.56,High,Rainy,Overcrowding
Jaipur,TP-001925,TRN-JAI-PIN-01,Pink Line,Mansarovar,1,2023-03-03 07:30:00,2023-03-03 07:30:00,2023-03-03 07:31:00,2023-03-03 07:31:00,0.0,0.0,Low,Sunny,None
Jaipur,TP-001925,TRN-JAI-PIN-01,Pink Line,Sindhi Camp,2,2023-03-03 07:34:00,2023-03-03 07:34:00,2023-03-03 07:35:00,2023-03-03 07:35:00,0.0,0.0,Low,Sunny,None
Jaipur,TP-001925,TRN-JAI-PIN-01,Pink Line,Chandpole,3,2023-03-03 07:38:00,2023-03-03 07:38:00,2023-03-03 07:39:00,2023-03-03 07:39:00,0.0,0.0,Low,Sunny,None
Jaipur,TP-001925,TRN-JAI-PIN-01,Pink Line,Badi Chaupar,4,2023-03-03 07:42:00,2023-03-03 07:42:00,2023-03-03 07:43:00,2023-03-03 07:43:00,0.0,0.0,Low,Sunny,None
Jaipur,TP-001926,TRN-JAI-PIN-02,Pink Line,Badi Chaupar,1,2023-03-03 11:00:00,2023-03-03 11:00:00,2023-03-03 11:01:00,2023-03-03 11:01:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001926,TRN-JAI-PIN-02,Pink Line,Chandpole,2,2023-03-03 11:04:00,2023-03-03 11:04:00,2023-03-03 11:05:00,2023-03-03 11:05:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001926,TRN-JAI-PIN-02,Pink Line,Sindhi Camp,3,2023-03-03 11:08:00,2023-03-03 11:08:00,2023-03-03 11:09:00,2023-03-03 11:09:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001926,TRN-JAI-PIN-02,Pink Line,Mansarovar,4,2023-03-03 11:12:00,2023-03-03 11:12:00,2023-03-03 11:13:00,2023-03-03 11:13:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001927,TRN-JAI-PIN-03,Pink Line,Mansarovar,1,2023-03-03 14:30:00,2023-03-03 14:30:00,2023-03-03 14:31:00,2023-03-03 14:31:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001927,TRN-JAI-PIN-03,Pink Line,Sindhi Camp,2,2023-03-03 14:34:00,2023-03-03 14:34:00,2023-03-03 14:35:00,2023-03-03 14:35:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001927,TRN-JAI-PIN-03,Pink Line,Chandpole,3,2023-03-03 14:38:00,2023-03-03 14:38:00,2023-03-03 14:39:00,2023-03-03 14:39:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001927,TRN-JAI-PIN-03,Pink Line,Badi Chaupar,4,2023-03-03 14:42:00,2023-03-03 14:42:00,2023-03-03 14:43:00,2023-03-03 14:43:00,0.0,0.0,Medium,Sunny,None
Jaipur,TP-001928,TRN-JAI-PIN-04,Pink Line,Badi Chaupar,1,2023-03-03 18:00:00,2023-03-03 18:00:46,2023-03-03 18:01:00,2023-03-03 18:02:53,0.77,1.9,High,Sunny,Overcrowding
Jaipur,TP-001928,TRN-JAI-PIN-04,Pink Line,Chandpole,2,2023-03-03 18:04:00,2023-03-03 18:04:18,2023-03-03 18:05:00,2023-03-03 18:05:18,0.31,0.31,High,Sunny,None
Jaipur,TP-001928,TRN-JAI-PIN-04,Pink Line,Sindhi Camp,3,2023-03-03 18:08:00,2023-03-03 18:08:00,2023-03-03 18:09:00,2023-03-03 18:09:00,0.0,0.0,High,Sunny,None
Jaipur,TP-001928,TRN-JAI-PIN-04,Pink Line,Mansarovar,4,2023-03-03 18:12:00,2023-03-03 18:12:00,2023-03-03 18:13:00,2023-03-03 18:13:00,0.0,0.0,High,Sunny,None
Jaipur,TP-001929,TRN-JAI-PIN-01,Pink Line,Mansarovar,1,2023-03-04 07:30:00,2023-03-04 07:30:00,2023-03-04 07:31:00,2023-03-04 07:31:00,0.0,0.0,Low,Overcast,None
Jaipur,TP-001929,TRN-JAI-PIN-01,Pink Line,Sindhi Camp,2,2023-03-04 07:34:00,2023-03-04 07:34:00,2023-03-04 07:35:00,2023-03-04 07:35:00,0.0,0.0,Low,Overcast,None
Jaipur,TP-001929,TRN-JAI-PIN-01,Pink Line,Chandpole,3,2023-03-04 07:38:00,2023-03-04 07:38:00,2023-03-04 07:39:00,2023-03-04 07:39:00,0.0,0.0,Low,Overcast,None
Jaipur,TP-001929,TRN-JAI-PIN-01,Pink Line,Badi Chaupar,4,2023-03-04 07:42:00,2023-03-04 07:42:00,2023-03-04 07:43:00,2023-03-04 07:43:00,0.0,0.0,Low,Overcast,None
Jaipur,TP-001930,TRN-JAI-PIN-02,Pink Line,Badi Chaupar,1,2023-03-04 11:00:00,2023-03-04 11:00:00,2023-03-04 11:01:00,2023-03-04 11:01:00,0.0,0.0,Medium,Overcast,None
Jaipur,TP-001930,TRN-JAI-PIN-02,Pink Line,Chandpole,2,2023-03-04 11:04:00,2023-03-04 11:04:00,2023-03-04 11:05:00,2023-03-04 11:05:00,0.0,0.0,Medium,Overcast,None
Jaipur,TP-001930,TRN-JAI-PIN-02,Pink Line,Sindhi Camp,3,2023-03-04 11:08:00,2023-03-04 11:08:00,2023-03-04 11:09:00,2023-03-04 11:09:00,0.0,0.0,Medium,Overcast,None
Jaipur,TP-001930,TRN-JAI-PIN-02,Pink Line,Mansarovar,4,2023-03-04 11:12:00,2023-03-04 11:12:00,2023-03-04 11:13:00,2023-03-04 11:13:00,0.0,0.0,Medium,Overcast,None
Jaipur,TP-001931,TRN-JAI-PIN-03,Pink Line,Mansarovar,1,2023-03-04 14:30:00,2023-03-04 14:30:00,2023-03-04 14:31:00,2023-03-04 14:31:00,0.0,0.0,Medium,Overcast,None
Jaipur,TP-001931,TRN-JAI-PIN-03,Pink Line,Sindhi Camp,2,2023-03-04 14:34:00,2023-03-04 14:53:09,2023-03-04 14:35:00,2023-03-04 15:13:42,19.16,38.72,Medium,Overcast,Door Malfunction
Jaipur,TP-001931,TRN-JAI-PIN-03,Pink Line,Chandpole,3,2023-03-04 14:38:00,2023-03-04 14:56:46,2023-03-04 14:39:00,2023-03-04 14:57:46,18.78,18.78,Medium,Overcast,None
